tweets	date
Diana Harshbarger (@DHarshbargerTN1) will be a champion in Congress for the People of Tennessee! She is Strong on Immigration, Jobs, Life and the Second Amendment. Diana has my Complete and Total Endorsement! #TN01 https://t.co/1BPtlfr9DT	2020-09-23 20:48:01
Scott Fitzgerald (@FitzgeraldForWI) will be a tremendous Congressman for the State of Wisconsin! He is Strong on Jobs and Life, wants to Lower Your Taxes, and he will always Defend your Second Amendment. Scott has my Complete and Total Endorsement! #WI05 https://t.co/r5p9JdCKWS	2020-09-23 20:47:44
.@RandyFeenstra will be an outstanding Congressman for the State of Iowa! He will Fight for our Farmers, help us Build the Wall, and Defend your Second Amendment. Randy has my Complete and Total Endorsement! #IA04 https://t.co/5yMqinfqpg	2020-09-23 20:47:24
Barry Moore (@RepBarryMoore) will be a terrific Congressman for Alabama! An early supporter of our #MAGA agenda, he is Strong on Jobs, Life, the Wall, Law &amp; Order and the Second Amendment. Barry has my Complete and Total Endorsement! #AL02 https://t.co/hlrWU7Drr2	2020-09-23 20:47:04
We need Jerry Carl (@CarlForAlabama) in Congress for the People of Alabama! He Loves our Veterans, Stands for Law &amp; Order, and is Strong on Jobs and the Second Amendment. Jerry has my Complete and Total Endorsement! #AL01 https://t.co/kBg2DNuEpW	2020-09-23 20:46:44
Tracey Mann (@TraceyMannKS) will be an incredible Congressman for the State of Kansas! He is a Champion for Farmers and Ranchers, and he is Strong on the Border, Law &amp; Order and the Second Amendment! Tracey has my Complete and Total Endorsement! #KS01 https://t.co/W4FxWYFApI	2020-09-23 20:46:25
RT @realDonaldTrump: .@Kat_Cammack will be an incredible Congresswoman and leader for Florida! A Successful Businesswoman, she strongly sup…	2020-09-23 20:45:59
RT @realDonaldTrump: .@ByronDonalds will be a phenomenal Congressman for the people of Florida! He strongly supports our Brave Law Enforcem…	2020-09-23 20:45:54
RT @realDonaldTrump: Mary Miller (@Miller_Congress) will be a terrific Congresswoman for Illinois! She is Strong on the Border, Life, Low T…	2020-09-23 20:45:47
We thank God for the blessings we share as citizens of the Greatest Country on earth – and we hope, pray, and work for the day when the people of Cuba can finally reclaim their glorious destiny! https://t.co/GM5KA6DTZW	2020-09-23 18:25:16
I was honored to receive the Endorsement of the Bay of Pigs Veterans Association in 2016, and am honored once again to receive their Official Support and Endorsement in 2020. Thank you very much, I will never let you down! https://t.co/AX5UDwMYcY	2020-09-23 18:13:45
Today, we reaffirm our ironclad solidarity with the Cuban People, and our eternal conviction that FREEDOM will prevail over the sinister forces of COMMUNISM... https://t.co/tfBTlMN80M	2020-09-23 18:02:17
https://t.co/PQF1o9Jboi	2020-09-23 16:02:24
https://t.co/agxWEaNKeb	2020-09-23 16:02:09
https://t.co/CtuWZq9gns	2020-09-23 16:02:01
RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks in honor of Bay of Pigs veterans https://t.co/OvroWUKqGh	2020-09-23 16:01:15
RT @realDonaldTrump: White House News Conference today at 6:00 P.M. Economy, Job gains and Vaccine development are all doing GREAT!	2020-09-23 14:15:37
RT @realDonaldTrump: Bay of Pigs Veterans &amp; Hispanic Heritage Remarks as past honoree. White House East Room. 11 AM. Thank you!	2020-09-23 14:15:26
RT @realDonaldTrump: Very important that, in order to watch that ALL are following the Rules &amp; Regulations, you become an Election Official…	2020-09-23 14:15:19
RT @wsteaks: Long line of supporters waiting hours ahead of President Trump’s Pittsburgh rally tonight https://t.co/GdvhWkYv6K	2020-09-23 14:14:12
RT @JasonMillerinDC: EXCLUSIVE – Democrat Vernon Jones: ⁦@realDonaldTrump⁩ Did More for Black Americans in 4 Years Than Biden Has in Over 4…	2020-09-23 14:13:51
RT @AmyKremer: The tale of 2 campaign events in Pennsylvania within the last couple of days  One of these things is not like the other one…	2020-09-23 14:12:25
RT @brithume: Quote:Biden “doesn’t answer key questions. And his media friends calculate that if they give you the inside scoop on the amaz…	2020-09-23 14:11:39
RT @JasonMillerinDC: He’s not even pretending to look at the interviewer!	2020-09-23 14:11:03
Wow, big news. Pick it up Lamestream Media, and pick it up BIG! https://t.co/5wYjyYsRfO	2020-09-23 14:06:24
RT @MamaFrann: @JasonMillerinDC @OANN @realDonaldTrump I love OANN! ❤🇺🇲  But, Right Side Broadcasting Network on YouTube is also covering t…	2020-09-23 14:04:43
RT @MollyNagle3: 🚨New State Polling Alert🚨   New polls of Arizona and Florida show an oh-so-close race in the states between @realDonaldTru…	2020-09-23 14:03:58
Very important that, in order to watch that ALL are following the Rules &amp; Regulations, you become an Election Official at your local Polling Place. Go sign up NOW!!!	2020-09-23 14:03:08
Bay of Pigs Veterans &amp; Hispanic Heritage Remarks as past honoree. White House East Room. 11 AM. Thank you!	2020-09-23 13:58:47
White House News Conference today at 6:00 P.M. Economy, Job gains and Vaccine development are all doing GREAT!	2020-09-23 13:21:10
RT @nypost: Rep. Matt Gaetz: Bloomberg may face criminal probe for paying felons' fines https://t.co/IIBgZ8HDKQ https://t.co/Eg0RM2NbAx	2020-09-23 12:16:30
RT @spectatorindex: JUST IN: Johnson &amp; Johnson starts testing coronavirus vaccine, which requires only one dose, on 60,000 volunteers.	2020-09-23 12:16:17
RT @dagenmcdowell: NEWS! Johnson &amp; Johnson Begins Final-Stage Testing of SINGLE-SHOT Covid-19 Vaccine. The 4th Phase III trial for a Covid…	2020-09-23 12:15:17
RT @AP: Johnson &amp; Johnson is beginning a huge final-stage study to try to prove if a single-dose COVID-19 vaccine can protect against the v…	2020-09-23 12:15:03
Big news. Numerous great companies are seeing fantastic results. @FDA must move quickly! https://t.co/2pDrmRPOxc	2020-09-23 12:08:53
RT @JudicialWatch: Judicial Watch has filed an official complaint with the Office of Congressional Ethics about Rep. Ilhan Omar potential v…	2020-09-23 11:30:44
I hardly know Cindy McCain other than having put her on a Committee at her husband’s request. Joe Biden was John McCain’s lapdog. So many BAD decisions on Endless Wars &amp; the V.A., which I brought from a horror show to HIGH APPROVAL. Never a fan of John. Cindy can have Sleepy Joe!	2020-09-23 11:22:58
Great book! https://t.co/M6vQDrsY4Q	2020-09-23 04:08:43
RT @Jim_Jordan: #BREAKING: @JudiciaryGOP just introduced a resolution condemning Democrats’ calls to pack #SCOTUS. https://t.co/FyVjHmIwBY	2020-09-23 04:08:11
Our GREAT RALLY tonight in Pennsylvania. Tremendous energy! #MAGA https://t.co/kL29rJe6sh	2020-09-23 02:28:39
With your VOTE, we are going to lift our nation to extraordinary new heights – we are going to turn the page forever on the failed political class – and we are going to Defend our Jobs, our Families, our Borders, and our treasured way of Life! https://t.co/WwzdPhlJcp https://t.co/kyNuebdLcT	2020-09-23 01:43:48
I did more in 47 months than Joe Biden did in 47 years! https://t.co/CrRSrJEEfl	2020-09-23 01:30:28
https://t.co/D9YXtlTpzX	2020-09-23 01:30:02
I was honored to be back in the Commonwealth of Pennsylvania with thousands of loyal, hardworking American Patriots. This election is a choice between Pennsylvania &amp; China. If Biden wins, China wins. When we win, Pennsylvania Wins, and AMERICA WINS! #MAGA https://t.co/GTSNoUDpHf	2020-09-23 01:20:26
https://t.co/pj0iuKnh8h	2020-09-22 23:04:47
https://t.co/EszoqgWYzn	2020-09-22 22:56:38
On my way to Pennsylvania, see everyone soon! #MAGA https://t.co/V7BRtYmTFz	2020-09-22 22:56:06
A few weeks ago, I BANNED efforts to indoctrinate government employees with divisive and harmful sex and race-based ideologies. Today, I've expanded that ban to people and companies that do business...	2020-09-22 22:53:22
Congratulations to @MattGaetz on the release of his new book, “Firebrand: Dispatches from the Front Lines of the MAGA Revolution.” Get your copy today! https://t.co/jAbLLjP9on	2020-09-22 22:47:58
Congratulations to @JudgeJeanine on the release of her new book, “DON’T LIE TO ME” which is now available. Get your copy today! https://t.co/ObHQ9b4ymu	2020-09-22 22:42:29
Governor @MikeParson is doing an incredible job for Missouri. He is Strong on Jobs, Law and Order, Life, and the Second Amendment. Mike has my Complete and Total Endorsement! Vote for Mike!#MOGOV https://t.co/A0eWLCTFGx	2020-09-22 20:05:43
Attorney General @Eric_Schmitt is doing a terrific job in Missouri! He supports our Law Enforcement, fights Human Trafficking, and will always protect your Second Amendment Rights. Eric has my Complete and Total Endorsement! Vote for Eric!#MOAG https://t.co/rRFp7lAQ9l	2020-09-22 20:04:07
David Richter (@DavidRichterNJ) will be a tremendous Congressman for New Jersey! He is a successful Businessman and Job Creator, will protect our Seniors and Healthcare, and supports our Law Enforcement and #2A. David has my Complete and Total Endorsement! https://t.co/RorFhKKleN	2020-09-22 20:02:50
Absentee ballots are in the hands of voters in many states, including NC, GA, WI, MN, MI, NH &amp; VA.  Early voting is now underway in MN, MI &amp; VA.  FLORIDA vote-by-mail ballots are sent on Thursday.  Apply for yours in FL today: https://t.co/2HRkvSeZJk https://t.co/8QyyaaJJ0n	2020-09-22 18:59:13
Our wonderful General blew up Scarborough’s FAKE two year narrative. Thank you General H.R. McMaster. Look forward to reading your book, “Battlegrounds: The Fight to Defend the Free World.” https://t.co/RqdYnfIExf	2020-09-22 18:52:06
#NationalVoterRegistrationDay https://t.co/WwzdPhDkAZ	2020-09-22 16:23:36
RT @thehill: WATCH: Rush Limbaugh encourages Senate to skip hearings for Trump's Supreme Court nominee https://t.co/QPMLljl3ce https://t.co…	2020-09-22 14:33:56
Great news. It will show how incompetent she is! https://t.co/O8pCMOU2Ma	2020-09-22 13:44:43
RT @alexsalvinews: NEW: Colorado GOP Sen. Cory Gardner announces he will vote to confirm Pres. Trump's Supreme Court nominee. https://t.co/…	2020-09-22 13:43:33
RT @bpolitics: Republican Senator Chuck Grassley says he supports voting on Trump’s Supreme Court nominee, adding to the GOP tally https://…	2020-09-22 13:43:26
I will be announcing my Supreme Court Nominee on Saturday, at the White House! Exact time TBA.	2020-09-22 13:42:07
The Democrats are only interested in BAILING OUT their badly managed, high crime, Blue States. They are not interested in our workers or small businesses. Crazy Nancy will only do stimulus, which would be helpful, if we couple it with bailout money. Republican States are great!!!	2020-09-22 13:38:07
Nissan is rolling out it’s 2021 ROGUE from TENNESSEE. Great!	2020-09-22 12:17:06
RT @RandPaul: Great question from an Air Force Veteran. If you hate war, you can’t agree with Biden’s decades of support for intervention a…	2020-09-22 12:13:53
We are! https://t.co/07cmIRvyBj	2020-09-22 12:13:16
RT @SteveForbesCEO: Senator @RandPaul: We must allow kids to get back to school https://t.co/XEcljYKtJ0	2020-09-22 12:12:03
RT @RandPaul: Has political correctness killed free speech on college campuses? https://t.co/XnnAFBcyN1	2020-09-22 12:11:07
RT @SecPompeo: The world needs to unite around the central idea that the Islamic Republic of Iran is the greatest threat, and when that reg…	2020-09-22 12:07:40
RT @SecPompeo: We welcome the UK, Germany, and France's rejection of China's unlawful maritime claims in the South China Sea at the United…	2020-09-22 12:07:04
RT @senjudiciary: Chairman @LindseyGrahamSC to Committee Democrats: “After the Treatment of Justice Kavanaugh I Now Have a Different View o…	2020-09-22 12:03:11
RT @LindseyGrahamSC: I stand by what I said in Jan. 2019: Harry Reid &amp; Chuck Schumer changed Senate rules to try and stack the courts for O…	2020-09-22 12:02:33
RT @Jim_Jordan: Looks like James Comey and Hillary Clinton aren’t the only people who should be in jail.	2020-09-22 03:37:11
RT @Jim_Jordan: President Trump in one week:  Middle East peace agreements and #BigTen football	2020-09-22 03:36:23
RT @Jim_Jordan: Democrats are trying to win this election, after the election. https://t.co/HUOXZvcOgM	2020-09-22 03:36:14
RT @Jim_Jordan: https://t.co/yBJ4mZDqTq	2020-09-22 03:35:28
RT @Jim_Jordan: Senate Democrats are wrong to smear Republicans for investigating the truth about Hunter Biden and Ukraine.  But we shouldn…	2020-09-22 03:33:56
RT @SenateGOP: Nancy Pelosi + Democrats have done nothing but obstruct since Day One—this is no different.  Senate Republicans intend to do…	2020-09-22 03:31:30
RT @SenJohnThune: Despite the Dem-led misinformation campaign, filling this SCOTUS seat follows historical Senate norms. There is a differe…	2020-09-22 03:30:56
RT @SenCoryGardner: Read my full statement on the Supreme Court vacancy ⬇️ https://t.co/n2YNP8O0Bz	2020-09-22 03:30:32
RT @ChuckGrassley: With a divided govt in 2016 there was ambiguity about what the American ppl wanted for the direction of the Supreme Cour…	2020-09-22 03:30:26
RT @SenatorLankford: (1/2) I look forward to considering and voting on @realDonaldTrump nominee to fill the Supreme Court vacancy before th…	2020-09-22 03:30:09
RT @SenJohnHoeven: My statement on Supreme Court nomination: https://t.co/B4Gy65j39L	2020-09-22 03:29:48
RT @JohnBoozman: There is no room to dispute the constitutional authority President Trump has to nominate an individual to fill a Supreme C…	2020-09-22 03:29:20
RT @RoyBlunt: From @Fox4KC: Sen. Blunt says President Trump should try to fill Supreme Court vacancy https://t.co/gROjiqCEHS	2020-09-22 03:29:07
Just returned to the @WhiteHouse after a GREAT evening in OHIO! https://t.co/mSstQqztGK	2020-09-22 02:59:25
THANK YOU @RSBNetwork! https://t.co/djlzOdTTXc	2020-09-22 02:43:03
I was thrilled to be back in OHIO tonight with thousands of loyal, hardworking American Patriots! 43 days from now, we are going to win Ohio, and we are going to win 4 more years in the White House! Secure your vote, here: https://t.co/WwzdPhlJcp. https://t.co/DWK7XZqjtJ	2020-09-22 01:50:21
THANK YOU OHIO! #MAGA  https://t.co/oXPNyiXuW2	2020-09-22 01:20:36
On my way to Toledo Express Airport in OHIO. See everyone soon! #MAGA https://t.co/NGE0XAU7Pf	2020-09-21 23:14:06
RT @JimInhofe: The precedent here is clear. In the case of a united government, with voters having elected a Senate and White House of the…	2020-09-21 23:11:18
RT @HawleyMO: Democrats have encouraged rioters &amp; looters who have burned our towns &amp; cities - now Dems are threatening to burn down the Co…	2020-09-21 21:19:12
